,title,link,content,pubDate,image_url,source_id,category,Unnamed: 0
28,iPhone 15: Insider erklärt Apples spannendste Veränderung,https://www.inside-digital.de/news/iphone-15-insider-erklaert-apples-spannendste-veraenderung,"A few weeks ago, the first rendering images of iPhone 15 and 15 Pro appeared. Based on CAD drawings that shell manufacturers use for their products, they gave initial indications of important changes. Since the first model, Apple's smartphone has not only side buttons that normally click as you are used to. A small switch for muting has always been available. Now Leaker ""anonymous-A.S."" spoke with further details in the MacRumors forum. These describe how the new buttons work. The same user had already predicted details about Dynamic Island last year. Remember: Apple allegedly wants to do without traditional buttons on the iPhone 15 Pro. Instead, ""Solid-State-keys"" are to be used. These are not movable, but they still recognize the pressure through your finger. Apple already uses a similar technique in the MacBook. There the trackpad is not movable, only Apple's so-called Taptic Engine provides a vibration inside the device. It feels like it's moving. The home button since iPhone 7 is based on the same idea. This technology is now also to be used for all buttons on the iPhone 15 Pro. However, there were fears that after the device is switched off – for example when the battery is empty – no key movements will be detected. Apple seems to have found a solution here. Various components of Apple's smartphone already work today even when the device is switched off. These include Bluetooth – and ultra-wideband features for the ""Where is?  These functions are to be taken over by a new chip in the iPhone 15 Pro. He is also responsible for the new keys. It also detects a pressure on the switches when the battery is empty or the iPhone 15 Pro is switched off. It is still unclear whether a vibration by the Taptic Engine takes place in the switched off state. Furthermore, it should be able to distinguish between a keystroke and holding a key. Even a variant of 3D Touch should be supported. So it is possible, for example, that a slight taping only slightly increases the volume, while a strong pressure causes large jumps. Apple is currently testing several variants of the new volume control. In addition to simple keypresses for louder and quieter, the movement of a finger is also tried out via the button for control. It is currently unclear which variant Apple will choose at the end. However, this can be controlled by the software, so Apple can adjust it at any time. Another feature since the first hour is, as mentioned above, the small lever to mute. As the leaker writes in the forum, this switch will indeed be missing the iPhone 15 Pro. A new small button should take the place above the volume control. Internally, Apple calls this an action button; the same name as the Apple Watch Ultra. You can add various functions to the Ultra version of the Apple Watch. For example, you can turn the flashlight on and off by pressing it or start a workout. But you can also put your own shortcut here. The possibilities on the iPhone could be much more extensive. In addition to mute, it is conceivable that you can also activate a focus mode by pressing the button. A template of the possibilities is perhaps the operating aid "" Tap on the back side You've been able to find this in the Settings > User Tools > Taping for a long time. What options Apple will offer is currently unknown.",2023-03-30 10:00:00,,inside-digital,['technology'],
29,Aldi: Neue Computer-Schnäppchen gestartet,https://www.inside-digital.de/deals/aldi-neue-computer-schnaeppchen-gestartet,"Perhaps the most important message is: it's a quite large laptop. The Medion S17403 (MD64120) is a 17.3 inch (approx. 44 cm) large screen equipped with full HD resolution. Also on board: 1 TB SSD memory and the Intel Core i5-10210U as a central computing unit. The processor has four cores that can handle basic tasks with up to 1.6 GHz and can be accelerated temporarily to up to 4.2 GHz. Also sufficient for everyday use: 8 GB DDR4 memory. Only if you want to play the latest games regularly with your notebook, you should opt for a computer that has more computing power to offer. Regular image and video editing also makes more fun with more memory and a more powerful processor. However, the hardware components of the S17403 selected by Medion are perfectly sufficient for daily Internet surfing and classical school, university or office activities. Based on Windows 11 Home, the portable Aldi computer is also equipped with Intel's UHD graphics, a keyboard with backlight and additional number pad, and battery life of up to 5.5 hours. Internet connections are possible on the basis of Wi-Fi 6, a Bluetooth interface is also installed. Also two speakers and an HD webcam. However, it is integrated at the bottom of the screen, which can provide for approximately getting used to. The connection options: With this notebook, three USB-A ports (2 x 3.1 / 1 x 2.0) and one HDMI-out port are joined to a USB-C port with display-port function. However, a LAN connection for Internet connections via a network cable is missing. You can rely on a card reader for SD, SDHC and SDXC memory cards. Accidentally with three years warranty, this approximately 2.3 kilogram laptop is available from Aldi in the online shop from now on at a price of 599 euros. In addition, there are 4,95 euros for shipping. For comparison: The almost identical computer currently costs 60 E u ro more. And otherwise, at least 650 euros are usually due for comparable computers. Is it supposed to be an even cheaper notebook? Then the Medion Akoya E16402 (MD64060) is ready for you. The full HD screen is 16.1 inches in size here, the processor is used by the Intel Core i3-1115G4 (two cores, up to 4.1 GHz), flanked by 8 GB of RAM and 512 GB of SSD memory. According to the manufacturer, the battery life should be up to eight hours based on Windows 10 Home. The price: 479 euros. Furthermore, two more PCs from Medion are available in the Aldi online shop – graphics card from Nvidia included. This also gives away that these two computers should primarily target gamers. But both PCs can also be a useful purchase for the home office. The Medion Erazer Recon E10 offers on the basis of Windows 11 for 799 Euro among others 1 TB SSD memory, 16 GB DDR4 memory, Wi-Fi 6 and a LAN connection. In addition, the Intel Core i5-12400 processor (6 cores, maximum 4.4 GHz) and the Nvidia GeForce GTX 1660 Super with 6 GB VRAM are also available as graphics cards. Unevenly more expensive: the Medion Erazer Hunter X20 (MD34235) for 2.699 euros. This computer based on Windows 11 is also a model of the upper class. You can't just use the Intel Core i7-13700K with 16 (!) Use cores (max. 5.3 GHz), but also 1 TB SSD memory and 32 GB DDR5 memory. The Zotac Nvidia GeForce RTX 4070 Ti with 12 GB VRAM is used as a graphics card. About our links With these symbols we identify partner links. If you click on a link or button or buy it, we will receive a small fee from the respective website operator. This has no effect on the price of a purchase. But you help us to continue to offer inside digital for free. Thank you.",2023-03-30 05:52:12,,inside-digital,['technology'],
30,Tausende demonstrieren in Portugal gegen hohe Mieten,https://www.spiegel.de/ausland/portugal-in-der-wohnungskrise-tausende-demonstrieren-gegen-hohe-mieten-a-ac328c40-8a24-413c-91c9-a0fd36048951,"In Lisbon and other cities in Portugal, thousands of people demonstrated on Saturday for a right to housing. They demanded, among other things, affordable housing and more social housing. ""Living: a right for all"" or ""A right or a privilege?"" was written on the banners of the demonstrators. They demanded a constitutional right to a home for everyone, as one of the associations said, who had called for the demonstrations. ""I live in constant fear that my landlord will announce a brutal rent increase,"" said Ana Reis da Silva, a 32-year-old lawyer who told me that she has been living in the Portuguese capital for about ten years. ""Rentes must remain affordable,"" demanded the 72-year-old retired Martinho Faias Parreira. He lives in a social housing in Lisbon, whose rent has risen sharply in recent years. 35-year-old illustrator Diogo Guerra said that he hears every day from people affected by the crisis: ""People who work and are homeless or who have to move out because their apartment is made a place of accommodation for tourists.""Lisbon is a popular place of residence for so-called digital nomads, i.e. people who can work from anywhere. In 2022, the city ranked one of the »Nomad List«, a ranking of the best cities for digital nomads worldwide. Last week, the Portuguese left government had decided to lease vacant properties in a controversial form. This is supposed to help fight housing shortages. The government of Prime Minister António Costa announced that forced rental would be possible if an apartment remained uninhabited for more than two years. According to official estimates, the country has over 700,000 vacant residential properties with a population of over 10,3 million. The measure was part of the ""Mais Habitaçao"" programme, which was announced in February and now approved by the Council of Ministers. Another government measure is a stop to the granting of so-called golden visas, which give rich investors a right of residence. This is intended to reduce the real estate speculation. According to the European Statistical Authority Eurostat, the purchase price of real estate in Portugal increased by more than 75 percent between 2010 and 2022, while rents increased by almost 25 percent. According to official data, more than half of the workers in the country earned less than 1000 euros per month last year, the minimum wage is 760 euros. Portugal is one of the poorest countries in Western Europe. At the same time, the average rent in Lisbon is 1350 euros per month, as an investigation of the housing portals Imovirtual showed.",2023-04-02 12:18:26,https://cdn.prod.www.spiegel.de/images/50fb7a62-4708-47d1-a775-8b3c0bf375b0_w948_r1.778_fpx57_fpy37.jpg,,,0.0
31,Britischer Geheimdienst sieht Alkohol als Mitursache für russische Verluste,https://www.spiegel.de/ausland/ukraine-grossbritannien-macht-alkohol-fuer-russische-verluste-mitverantwortlich-a-ee1b1f4c-2479-41c9-bbb1-03c6e8feeb19,"The British government considers drinking alcohol to be one of the reasons behind the high number of victims of the Russian armed forces in Ukraine. While Russia has lost up to 200,000 armed forces from injuries or death a year ago since the beginning of the war, a large number of them are due to causes other than the actual fighting, the British Ministry of Defense reported on intelligence findings. ""Russian commanders consider the widespread abuse of alcohol to be particularly detrimental to the effectiveness of the fighting.""At the beginning of the week, a Russian telegram news channel reported that there was an ""extremely high"" number of incidents, crimes and deaths related to alcohol consumption among the armed forces, it was said. Strong drinking was widespread in Russian society and accepted as a tacitly accepted part of military life, even in combat missions. Other major causes of non-combat losses were probably poor training in weapons, traffic accidents and damage caused by climatic conditions such as undercooling. Since the beginning of the Russian war of aggression against Ukraine, the British Ministry of Defense has published daily updates on the war. The British government is therefore seeking to oppose both Russian representation and allies in the fight against intelligence. Moscow accuses London of a targeted disinformation campaign.",2023-04-02 11:56:27,https://cdn.prod.www.spiegel.de/images/b31acd69-b757-4319-aa77-25f5685916ef_w948_r1.778_fpx58.65_fpy49.99.jpg,,,1.0
32,Wie Wladimir Putin sich das Kriegsende vorstellt,https://www.spiegel.de/ausland/ukraine-krieg-wie-wladimir-putin-sich-das-kriegsende-vorstellt-kolumne-a-99d4fc19-c6eb-4cfe-a90a-a8ebbe0ce4a5,"Sign up Say what is. Test the digital offer and learn why more than 400,000 people subscribe to the SPIEGEL. Free access to all articles, videos, audio content and podcasts All articles on SPIEGEL.de freely accessible THE SPIEGEL as an e-paper and in the app THE SPIEGEL for listening and the daily podcast SPIEGEL Daily Only € 19.99 per month, always available You already have a digital subscription? SPIEGEL+ is processed via your iTunes account and paid with purchase confirmation. 24 hours before expiry, the subscription will be automatically renewed for a month at the price of €19.99. In the settings of your iTunes account you can cancel the subscription at any time. To use SPIEGEL+ outside of this app, you must link the subscription to a SPIEGEL ID account immediately after purchase. By purchasing you accept our General Terms and Conditions and Privacy Policy.",2023-04-02 11:40:32,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 96 96' width='96' height='96' %3E%3C/svg%3E",,,2.0
33,Es wird eng für Sanna Marin,https://www.spiegel.de/ausland/finnland-wahl-es-wird-eng-fuer-sanna-marin-a-f7856dec-cde8-4bc2-9f13-92b5973ac435,"Helsinki, Finland Sanna Marin has to worry about her position as Prime Minister – because the polls predict a head-to-head race in the Finnish parliamentary elections on Sunday. In the campaign final sprint, she focused on traditional social democratic issues: Marin personally still has a very loyal supporter. Her »fanbase« never resented her for these recordings either: the »party video«, which was leaked last August, caused a lot of media attention, and the Prime Minister had to deal with a lot of critical questions – but for many followers, even worldwide, dance moves and Marin's presence in the social media only confirmed her image as the »coolest head of state«. Nevertheless, this man managed to bring his party Kokoomus, the National Collection Party, into a tight leadership position in the survey values. Petteri Orpo is considered a rather pale figure. His message to the voters who are faced with a recession is therefore scarce: then there is Riikka Purra, who is also well-informed in the survey values. Although she has put her party of the True Finns somewhat more in the political center, she nevertheless contested the election campaign with the topics popular for the right-wing populists: One topic where there are virtually no differences of opinion between the centre-left coalition and the opposition is the way to NATO. After Turkey has recently agreed to Finland's accession to NATO, this step will be followed soon. Then maybe under another leadership. The current Minister of Defence showed himself at least deeply relaxed in his view of the future with this video on Twitter. His successor will also be elected in the Sunday election. And for Sanna Marin, who took a very clear position, especially in the Ukraine war, it says that in the event of an electoral defeat, the candidacy for an EU top office in Brussels could soon be held.",2023-04-02 10:27:51,"data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 180 101' width='180' height='101' %3E%3C/svg%3E",,,3.0
34,Taliban halten Briten fest,https://www.spiegel.de/ausland/afghanistan-taliban-halten-briten-fest-a-33243f65-2689-49d4-b847-f0a6a286e96c,"According to an aid organisation, three British citizens are detained by the ruling radical Islamic Taliban in Afghanistan. The organisation Presidium Network wrote in the Twitter short message service, working closely with the families of two of the detained. The British Foreign Ministry said it was working on ""making consular contact with British nationals detained in Afghanistan"". Two of the prisoners have been in the Taliban's custody since January, and the duration of the third arrest was initially unclear. According to media reports, men are a medical doctor working for an aid organization and the manager of a housing facility for development workers in Kabul. The third man is said to be a traveller known on the YouTube video platform. He became known as a »danger tourist« with his travels to crisis areas and caused controversy. The British Ministry of Foreign Affairs did not confirm the details of British nationals. Presidium Network asked the Taliban on Twitter to release the men. Your arrest is probably due to a misunderstanding. Scott Richards of Presidium Network told Sky News that according to his organization's findings, men were ""in good shape"" and were well treated, that there was no evidence of torture or other abuse.",2023-04-02 09:09:42,https://cdn.prod.www.spiegel.de/images/98ee4240-1b63-47cd-889c-dc5de1c5075c_w948_r1.778_fpx68.65_fpy54.97.jpg,,,4.0
35,Parlamentswahl in Finnland hat begonnen,https://www.spiegel.de/ausland/finnland-parlamentswahl-hat-begonnen-a-b1f51706-abf2-474c-8ba1-31a633f6c192,"In the country of Finland, the parliamentary elections began on Sunday morning with a completely open end. In polls, three parties were almost the same in advance: the conservative National Assembly party of former Minister of Finance Petteri Orpo went on to vote as a slight favorite. They recently saw polls only minimally before the right-wing populist party The Finns and the Social Democrats of Prime Minister Sanna Marin. Until 8 p.m. (local time) the polling stations in the northernmost country of the EU are open. Immediately thereafter, a first trend based on early votes should be published. A preliminary final result could be established around midnight on the night of Monday. The 37-year-old Marin has been Finnish Prime Minister since the end of 2019. It leads a center-left coalition of five parties. She was the youngest head of government in the world when she took office. Even then, the Social Democrats were only very marginally the strongest force in the parliamentary elections. Those who ultimately become the strongest force were completely open before the election Sunday: Orpos Conservatives came to 19.8 percent of the votes in the last pre-election survey of the Finnish radio station Yle, the Finn Party for its chairman Riikka Purra to 19.5 percent and Marin's Social Democrats to 18.7 percent. The leader of the party with the most votes is traditionally the first to have the chance to form a new government in Finland. However, long and tough coalition negotiations are expected, as several parties have excluded cooperation with the right-wing populists. For a majority, the winner is likely to depend on another of the major parties and at least one of the medium-sized and smaller parties.",2023-04-02 08:54:03,https://cdn.prod.www.spiegel.de/images/42e756d2-65e3-437c-97b1-80ddcb3579f4_w948_r1.778_fpx49_fpy27.jpg,,,5.0
36,"Selenskyj fordert Reform des Uno-Sicherheitsrats, Botschafter nennt Friedensappell zynisch",https://www.spiegel.de/ausland/ukraine-russland-news-wolodymyr-selenskyj-will-reform-des-uno-sicherheitsrats-oleksii-makeiev-nennt-friedensappell-zynisch-a-acdaa384-805c-4af9-a43e-5e161861eff5,"Russia's periodic adoption of the Presidency of the UN Security Council has met with sharp criticism in Kiev. Ukrainian President Wolodymyr Selenskyy spoke of an ""absurd and destructive"" constellation in the face of the Russian war of aggression against his country and called for reform of the highest body of the United Nations. In the past, Kiev had doubted that Russia had legally taken over the permanent seat on the Security Council as the successor of the Soviet Union. In addition to Russia, the United States, Great Britain, France and China are permanent council members with veto rights. Only the day before, a five-month-old baby was killed by Russian artillery fire, now the aggressor takes over the presidency of the Uno Security Council, Selenskyy criticized in his evening video address on Saturday: ""It is hardly conceivable what better demonstrates the complete bankruptcy of such institutions.""The Presidency of the Security Council rotates monthly in alphabetical order between the Member States, with the ten non-permanent members taking their turn, in addition to the five permanent members. Most recently, Russia held the presidency in February 2022 – when it invaded neighbouring Ukraine. In order to better retaliate the Russian attackers, Ukraine apparently ordered 100 new KTO Rosomak wheeled tanks in Poland. According to the news agency PAP, Polish Prime Minister Mateusz Morawiecki said this on Saturday during a visit to Rosomak, a manufacturer in Siemianowice Śląskie, Upper Silesia. He was appointed by Ukrainian Prime Minister Denys Schmyhal personally, according to the liberal conservative politician. The mission was financed with EU money for Poland and US support payments to Ukraine, it said. But the opposite side is also further upgrading. According to its own statements, Russia has increased its ammunition production many times. 'This concerns both ordinary and high-precision ammunition,' said Defense Minister Sergei Schoigu at a meeting of the General Staff on Saturday. In addition, the increase in production will continue to be achieved. More than a year after the war, both Ukraine and Russia are struggling with ammunition shortages. The West, on whose supplies Ukrainian national defense is dependent, is also trying to expand its production. Kremlin chief Vladimir Putin has already asked the local arms industry to produce more weapons and ammunition months ago. The companies work in the multi-shift system to meet the military's requirements. Read more here: The Great Ammunition Deficit Ukrainian Ambassador Oleksky Makeyev strongly criticised the call of former high-ranking SPD politicians and trade unionists for peace negotiations between Russia and Ukraine. ""This appeal for peace is not a April joke. This is pure cynicism against the numerous victims of Russian aggression,"" said Makeyev of the German press agency dpa. He only had one goal: »To conceal Russia's crimes and accordingly the responsibility of the Russian regime«. In the face of the brutal Russian war of aggression against Ukraine, the only possible appeal for peace was to: »Mr. Putin, withdraw your troops from the entire Ukrainian territory immediately!« The appeal entitled »To create peace!« was initiated by historian Peter Brandt, a son of former Chancellor Willy Brandt, together with Reiner Hoffmann, former head of the German Trade Union Confederation ( DGB ) and former SPD member Michael Müller. In this report, Chancellor Olaf Scholz (SPD) is called upon to win the countries of Brazil, China, India and Indonesia together with France for mediation: ""This would be a necessary step to end the killing and explore peace possibilities. Only then can the path to a common security order in Europe be paved.""The signatories include ex-EU Commissioner Günter Verheugen, former Bundestag President Wolfgang Thierse and former SPD chairman Andrea Ypsilanti. Ukraine has also imposed further sanctions against persons and companies from Russia and against a company in Ukrainian territory occupied by Russians. On Saturday, President Selenskyy issued several black lists of hundreds of companies, organizations and individuals who were said to have supported the Russian war of aggression. The penalties are in most cases applicable for a period of ten years. The main concerns are directors of arms companies and military research institutions. This sector is also particularly important for companies. However, sanctions were also imposed on the Russian Ministry of Finance and the Federation Council – the upper house of the Russian parliament. Among the most prominent names on the list are the wife and son of Russia's ex-president Dmitry Medvedev, Svetlana and Ilya.",2023-04-02 10:26:09,https://cdn.prod.www.spiegel.de/images/91cd58fd-b66d-4c7c-be18-241e7645c40d_w948_r1.778_fpx43_fpy49.jpg,,,6.0
37,"»Wer das Klima schützen will, sollte eher Parmesan als andere Käsesorten essen«",https://www.spiegel.de/ausland/luftverschmutzung-in-italien-wer-das-klima-schuetzen-will-sollte-eher-parmesan-essen-a-77c2fd4c-7702-409e-ba87-930f94a17436,"In reports, analyses, photos, videos and podcasts, we report worldwide on social injustices, social developments and promising approaches to solving global problems. Mr Di Simine, Milan has already exceeded the EU limit values for fine dust on almost 30 days, according to the IQ Air platform. 35 exceedances per year are permitted. According to the side, Milan is thus the most dirty metropolis in Europe. Is your city sinking in smog? It really doesn't look good at the moment. But the situation is often much worse in smaller cities in Lombardy such as Cremona or Mantua. IQ Air doesn't measure there. Air quality has been a problem for years on end of the Po level. There are several reasons why it is so bad. Born in 1967, he is a PhD in Food Biologist. He was long-time chairman of »Legambiente« in Lombardy, the association is the largest environmental protection organization in Italy. Today Di Simine is an expert in soil policy and head of the scientific committee. He is considered one of the most famous representatives of the organization. Which are these? On the one hand, traffic has increased significantly since the end of the pandemic. This ensures a large part of the nitrogen dioxide load. Italy is a country with a high car density anyway. Industrial enterprises are also running at full speed again, here in northern Italy lies the economic center of the country. On the other hand, we have also been experiencing the effects of drought for two years. What do you mean? The rain would normally filter many particles from the air and bring them to the ground. But we miss him. We are already experiencing the second year with extreme drought. In addition, we experience a special feature every winter, the so-called thermal inversion. This means that the lower air layers on the ground are colder than the upper ones, the air no longer circulates. This means that exhaust gases, smog and pollutants remain on the ground even longer, the air becomes more dirty. Does geographical proximity to the Alps also matter? Yes, the mountains often seem like a wall. Many car companies are located here in the north of Italy, there are a lot of people living here who commute by car every day, but there is also a lot of agriculture. All of this is available individually in other places in Europe. In Germany, cars are also being built, and there are also many cows in the Netherlands or France. But hardly any European region has all this together and even so close to a mountain range. We have to face it. In times of climate change, we cannot continue like this for long. Italian climate strike by Fridays for Future in Rome: »We can't continue this way for long« Is the political leaders aware of this situation? I'm an environmentalist. I am convinced that far too little is being done. But I must acknowledge that progress is being made in and around Milan. The pace of traffic was reduced in many places in the city centre. New cycle paths were created in the pandemic. There is already a city toll, but only for a small area. Temporary driving bans and speed limits to 30 km/h in some areas have also helped, but they are not valid enough. Every year in Milan alone, about 1500 people die from dirty air. More will get sick. Many know that. But what is being done is not enough in the beginning. Agriculture in particular is still completely spared. How could you do it better? Food management has become an obsession in Italy. We are rightly proud of our food. But we should not destroy our environment for this. Much of what is produced in Lombardy is mass goods for export. Do you know what Gran Padano and Parmesan have to do with air pollution in northern Italy? Climate-friendly cheese: »Massware for export« Tell me. Both cheeses need a lot of milk, for which it needs many animals. As long as they are mass products, the dairies and farmers must produce a lot of them to live on. They fertilize the soil to grow feed, their livestock provide mass ammonia, which is a precursor of fine dust. All so that you can shop in Germany as cheaply and thoughtlessly as possible. Should we not eat Italian cheese to protect the climate? You don't have to give up Parmesan to improve the air in Milan, but less of it would actually be helpful. I want a livestock farming based on wine growing. 30 years ago we produced here as cheaply as possible for the mass. Today Italian wine is again an appreciated food. The winegrowers produce less today, but they even earn more than they used to. Nevertheless, everyone can still afford a glass of Pinot Grigio. Just not so thoughtless anymore. That's the way it should be with our cheese. The rules for Parmesan are strict. The cows whose milk is used for this purpose must only be fed with hay and grass. In contrast, other cheeses often use soya, which is imported cheaply from South America and has a worse environmental balance in several respects. So if you want to protect the climate and the air, you might want to eat Parmesan. Traffic chaos in the car town of Turin: »Once again the symbol of freedom« We wanted to talk about air pollution in Milan. How do you experience the situation there? We're facing a big step backwards. Many people do not want to restrict themselves further. They suffer from the many crises of our time, and because of the gentrification, many people in Milan can no longer afford to live in today. The gap between the centre and the suburbs is widening. Some politicians use this and suddenly fight symbolically for the car. It is the symbol of freedom again. We are still far from the target. Actually, you should eliminate as many parking spaces as possible in Milan. Today you can really park anywhere in the city. As long as that's the case, people come hit every day. The cycle paths are not of much use. Many are not connected anyway. Do you have a solution for this problem? Well. A consistent speed limit of 30 km/h would be good, and this is currently being discussed. And more trains and S-Bahns. Life is supposed to be better and healthier, difficult enough it is already. Under the title »Global Society«, reporters report on injustices in a globalised world, social challenges and sustainable development. The reports, analyses, photo sections, videos and podcasts appear in a separate section in the SPIEGEL's foreign department. The project is long-term and is supported by the Bill & Melinda Gates Foundation (BMGF). A detailed FAQ with questions and answers to the project can be found here. The Bill & Melinda Gates Foundation (BMGF) has been supporting the project for three years since 2019 with a total of around 2.3 million. Euro – around 760,000 euros per year. In 2021, the project was extended by nearly three and a half years to spring 2025 on equal terms. Yeah. The editorial content is created without influence by the Gates Foundation. Yeah. Large European media such as »The Guardian« and »El País« have built up similar sections on their news pages with the support of the Gates Foundation with »Global Development« and »Planeta Futuro« respectively. In recent years, SPIEGEL has already implemented two projects with the European Journalism Centre (EJC) and the support of the Bill & Melinda Gates Foundation: the » Expedition ÜberMorgen « on global sustainability goals and the journalistic refugee project » The New Arrivals«, which has produced several award-winning multimedia reports on migration and flight. The pieces can be found at the SPIEGEL on the topic page Global Society.",2023-04-02 07:02:20,https://cdn.prod.www.spiegel.de/images/0839cb7f-57a7-4be0-804d-8bb30b9e5dff_w948_r1.778_fpx50_fpy63.jpg,,,7.0
38,Vorsteher des Kiewer Höhlenklosters für zwei Monate unter Hausarrest,https://www.spiegel.de/ausland/ukraine-vorsteher-des-kiewer-hoehlenklosters-fuer-zwei-monate-unter-hausarrest-a-9723a3fd-d719-480a-bf9f-9ec9a097069b,"A Ukrainian court has placed the head of the well-known Kiev cave monastery, Pavlo, under house arrest for two months. The Ukrainian Orthodox clergyman was suspected of having fueled religious disputes and justified the Russian war of aggression against Ukraine, Ukrainian media reported from the courtroom. Pawlo must wear electronic shackles. He is forbidden to contact believers. The 61-year-old denies the allegations and speaks of a political trial. The background is disputes over the use of the cave monastery and the position of the Ukrainian Orthodox church in the country in general. The church was under the authority of the Moscow Patriarchate until the beginning of the war. Although she renounced the Patriarchate after the conflict began, the political leadership in Kiev continues to suspect the espionage of Moscow. In Kiev, the Orthodox Church of Ukraine, which is independent of Moscow, was founded in 2018. In this context, the state of the Ukrainian Orthodox Church has now also withdrawn the right of use for the cave monastery. The monks living there refuse to take off their clothes. A court case is under way. Believers protest in front of the cave monastery At least Metropolitan Pawlo must now leave the monastery. In the morning, the police had searched the monastery's head's house on the premises. The priest must, however, be placed under his registration address. This one's not in the monastery. After the raid, dozens of believers protested in front of the cave monastery. The assembled, including clergymen, had religious symbols and prayed. A small group of pro-Ukrainian activists opposed the protest of the faithful. They waved flags in the national colors.",2023-04-01 22:49:47,https://cdn.prod.www.spiegel.de/images/d37a73a9-0001-0004-0000-000001369281_w948_r1.778_fpx51_fpy60.jpg,,,8.0
39,Warum Erdoğan um die Macht fürchten muss,https://www.spiegel.de/ausland/tuerkei-wahlen-warum-recep-tayyip-erdogan-um-die-macht-fuerchten-muss-a-b63a5df5-2edb-4367-89a4-c90db4284bb1,"Sign up Say what is. Test the digital offer and learn why more than 400,000 people subscribe to the SPIEGEL. Free access to all articles, videos, audio content and podcasts All articles on SPIEGEL.de freely accessible THE SPIEGEL as an e-paper and in the app THE SPIEGEL for listening and the daily podcast SPIEGEL Daily Only € 19.99 per month, always available You already have a digital subscription? SPIEGEL+ is processed via your iTunes account and paid with purchase confirmation. 24 hours before expiry, the subscription will be automatically renewed for a month at the price of €19.99. In the settings of your iTunes account you can cancel the subscription at any time. To use SPIEGEL+ outside of this app, you must link the subscription to a SPIEGEL ID account immediately after purchase. By purchasing you accept our General Terms and Conditions and Privacy Policy.",2023-04-01 18:47:43,https://cdn.prod.www.spiegel.de/images/656f7757-40af-4a85-9286-82d8cb223e62_w948_r1.778_fpx49_fpy42.jpg,,,9.0
